,Nr źródła,C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Wydzielenia grafitu [mm-2],Udział wydzieleń grafitu [%],Średnica sferoidów [μm],Wielkość sferoidów,Nodularity [%],Udział perlitu [%],Udział ferrytu [%],Rm [MPa] (as cast),A5 [%]     (as cast),Minimalna grubość ścianki [mm],Temperatura austenityzacji [˚C],Czas austenityzacji [min.],Temperatura przemiany izotermicznej [˚C],Czas przemiany izotermicznej [min.],Rm [MPa],"R0,2 [MPa]",A5 [%],Twardość Brinella [HB],Twardość Rockwella [HRC],Twardość Rockwella [HRA],Twardość Rockwella [HRB],Twardość Vickersa [HV],Udarność Charpy [J],Temperatura pomiaru udarności [˚C],Udział austenitu %,Martensite volume fraction Xα'
331,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,240.0,,,,,37.0,,,,,,,
332,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,150.0,860.0,,1.8,,31.0,,,,,,5.0,
333,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,150.0,,,,,37.0,,,,,,,
334,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,120.0,890.0,,2.3,,,,,,,,5.0,
335,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,90.0,,,2.9,,29.0,,,,,,4.0,
336,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,90.0,,,,,,,,,,,,
337,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,60.0,,,,,,,,,,,17.0,
338,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,60.0,,,,,36.0,,,,,,,
339,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,30.0,980.0,,,,36.0,,,,,,30.0,
340,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,30.0,,,,,33.0,,,,,,,
341,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,20.0,,,2.3,,,,,,,,,
342,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,20.0,,,,,37.0,,,,,,,
343,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,10.0,910.0,,1.8,,48.0,,,,,,,
344,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,10.0,,,,,42.0,,,,,,,
345,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,400.0,5.0,,,,,,,,,,,4.0,
346,23,3.8,2.7,0.006,0.052000000000000005,0.07,0.55,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,740.112,7.321539999999967,12.0,900.0,,300.0,5.0,,,,,49.0,,,,,,,
347,24,3.0,2.5,0.01,0.027000000000000003,0.057999999999999996,0.16,0.58,0.75,0.11,0.0,0.0,0.0,0.0,0.0,126.0,,,,,,,774.7442,4.896639999999996,,900.0,120.0,375.0,90.0,998.0,760.0,11.7,,,,,,,,37.0,
348,24,3.3,2.3,0.01,0.027000000000000003,0.045,0.14,0.54,0.65,0.14,0.0,0.0,0.0,0.0,0.0,161.0,,,,,,,772.4170000000001,4.684580000000005,,900.0,120.0,375.0,90.0,988.0,733.0,12.4,,,,,,,,39.0,
349,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,950.0,,360.0,,876.0,757.0,,,,,,,,,,
350,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,950.0,,330.0,,1050.0,857.0,,,,,,,,,,
351,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,950.0,,300.0,,1297.0,966.0,,,,,,,,,,
352,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,900.0,,360.0,,1050.0,755.0,,,,,,,,,,
353,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,900.0,,300.0,,1102.0,976.0,,,,,,,,,,
354,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,850.0,,360.0,,1137.0,874.0,,,,,,,,,,
355,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,850.0,,330.0,,1164.0,994.0,,,,,,,,,,
356,25,3.52,2.62,0.0,0.0,0.0052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,674.1018000000004,8.539779999999997,25.0,850.0,,300.0,,1184.0,970.0,,,,,,,,,,
357,27,3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,751.995,6.380499999999991,,910.0,120.0,350.0,180.0,1060.0,,7.7,305.0,,,,,,,39.5,
358,27,3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,751.995,6.380499999999991,,910.0,120.0,320.0,180.0,1280.0,,6.5,340.0,,,,,,,34.5,
359,27,3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,751.995,6.380499999999991,,910.0,120.0,290.0,180.0,1460.0,,5.0,385.0,,,,,,,32.8,
360,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,360.0,1030.0,676.0,9.8,297.0,32.0,,,,,,,
361,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,360.0,1050.0,717.0,10.4,297.0,32.0,,,,,,,
362,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,360.0,1080.0,779.0,8.6,297.0,32.0,,,,,,,
363,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,360.0,1100.0,834.0,8.1,297.0,32.0,,,,,,,
364,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,360.0,1140.0,951.0,7.2,332.0,36.0,,,,,,,
365,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,360.0,1350.0,1020.0,5.8,362.0,39.0,,,,,,,
366,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,360.0,1500.0,1150.0,4.2,404.0,43.0,,,,,,,
367,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,360.0,1590.0,1220.0,2.6,437.0,46.0,,,,,,,
368,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,240.0,1010.0,634.0,11.4,290.0,31.0,,,,,,,
369,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,240.0,1090.0,772.0,12.4,283.0,30.0,,,,,,,
370,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,240.0,1100.0,807.0,10.2,297.0,32.0,,,,,,,
371,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,240.0,1140.0,869.0,10.3,297.0,32.0,,,,,,,
372,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,240.0,1200.0,910.0,6.5,322.0,35.0,,,,,,,
373,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,240.0,1380.0,1090.0,3.7,393.0,42.0,,,,,,,
374,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,240.0,1520.0,1160.0,4.0,415.0,44.0,,,,,,,
375,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,240.0,1600.0,1200.0,2.4,448.0,47.0,,,,,,,
376,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,180.0,1030.0,620.0,11.6,290.0,31.0,,,,,,,
377,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,180.0,1040.0,760.0,9.4,283.0,30.0,,,,,,,
378,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,180.0,1080.0,786.0,8.2,297.0,32.0,,,,,,,
379,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,180.0,1130.0,834.0,7.5,297.0,32.0,,,,,,,
380,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,180.0,1230.0,958.0,5.8,342.0,37.0,,,,,,,
381,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,180.0,1360.0,1060.0,4.1,372.0,40.0,,,,,,,
382,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,180.0,1500.0,1140.0,3.6,415.0,44.0,,,,,,,
383,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,180.0,,,,448.0,47.0,,,,,,,
384,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,120.0,1050.0,455.0,10.8,290.0,31.0,,,,,,,
385,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,120.0,1080.0,772.0,10.2,297.0,32.0,,,,,,,
386,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,120.0,1120.0,814.0,8.8,305.0,33.0,,,,,,,
387,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,120.0,1130.0,841.0,5.4,313.0,34.0,,,,,,,
388,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,120.0,1230.0,910.0,7.0,332.0,36.0,,,,,,,
389,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,120.0,1380.0,1010.0,4.8,352.0,38.0,,,,,,,
390,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,120.0,1480.0,1100.0,3.0,415.0,44.0,,,,,,,
391,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,120.0,1450.0,1040.0,1.9,437.0,46.0,,,,,,,
392,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,90.0,1080.0,572.0,11.2,290.0,31.0,,,,,,,
393,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,90.0,1040.0,700.0,10.6,297.0,32.0,,,,,,,
394,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,90.0,1100.0,779.0,9.8,297.0,32.0,,,,,,,
395,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,90.0,1100.0,786.0,6.8,305.0,33.0,,,,,,,
396,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,90.0,1230.0,896.0,7.1,332.0,36.0,,,,,,,
397,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,90.0,1350.0,1000.0,4.7,362.0,39.0,,,,,,,
398,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,90.0,1450.0,1050.0,4.0,404.0,43.0,,,,,,,
399,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,90.0,1560.0,882.0,2.9,448.0,47.0,,,,,,,
400,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,75.0,979.0,558.0,8.6,305.0,33.0,,,,,,,
401,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,75.0,1050.0,717.0,8.7,297.0,32.0,,,,,,,
402,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,75.0,1110.0,765.0,10.4,313.0,34.0,,,,,,,
403,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,75.0,1130.0,731.0,8.5,313.0,34.0,,,,,,,
404,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,75.0,1210.0,827.0,6.8,342.0,37.0,,,,,,,
405,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,75.0,1400.0,1030.0,4.6,372.0,40.0,,,,,,,
406,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,75.0,1420.0,1010.0,2.6,404.0,43.0,,,,,,,
407,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,75.0,1320.0,717.0,1.8,460.0,48.0,,,,,,,
408,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,385.0,60.0,1030.0,614.0,9.0,290.0,31.0,,,,,,,
409,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,60.0,1010.0,655.0,7.4,283.0,30.0,,,,,,,
410,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,60.0,1090.0,738.0,8.1,297.0,32.0,,,,,,,
411,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,60.0,1130.0,731.0,8.8,313.0,34.0,,,,,,,
412,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,60.0,1310.0,958.0,4.5,362.0,39.0,,,,,,,
413,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,60.0,1390.0,965.0,4.4,382.0,41.0,,,,,,,
414,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,60.0,1490.0,924.0,3.8,415.0,44.0,,,,,,,
415,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,60.0,1120.0,841.0,1.0,496.0,51.0,,,,,,,
416,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,370.0,30.0,1050.0,820.0,2.9,352.0,38.0,,,,,,,
417,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,355.0,30.0,1180.0,731.0,6.9,305.0,33.0,,,,,,,
418,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,345.0,30.0,1170.0,731.0,5.4,332.0,36.0,,,,,,,
419,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,315.0,30.0,1310.0,862.0,4.2,362.0,39.0,,,,,,,
420,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,290.0,30.0,1410.0,800.0,4.2,393.0,42.0,,,,,,,
421,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,260.0,30.0,1160.0,,1.4,448.0,48.0,,,,,,,
422,29,3.59,2.52,0.006999999999999999,0.024,0.027999999999999997,0.31,1.53,0.026000000000000002,0.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,497.47767999999894,9.081359999999997,,900.0,120.0,230.0,30.0,896.0,,0.8,534.0,54.0,,,,,,,
423,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,370.0,240.0,,,,,,,,,,,24.0,
424,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,370.0,120.0,,,,,,,,,,,26.0,
425,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,400.0,60.0,1066.0,775.0,15.0,295.0,,,,,11.0,-20.0,22.0,
426,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,370.0,60.0,1153.0,980.0,13.0,320.0,,,,,11.0,-20.0,28.0,
427,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,335.0,60.0,1271.0,1093.0,10.0,355.0,,,,,10.0,-20.0,23.0,
428,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,300.0,60.0,1490.0,1243.0,7.0,405.0,,,,,7.0,-20.0,19.0,
429,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,270.0,60.0,1597.0,1424.0,5.0,425.0,,,,,6.0,-20.0,16.0,
430,30,3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,496.82343999999915,15.584760000000019,,880.0,60.0,240.0,60.0,1725.0,1470.0,2.0,465.0,,,,,4.0,-20.0,16.0,
