"","Nr źródła","C [%]","Si [%]","S [%]","P [%]","Mg [%]","Mn [%]","Ni [%]","Cu [%]","Mo [%]","Cr [%]","Al [%]","Sn [%]","B [%]","V [%]","Wydzielenia grafitu [mm-2]","Udział wydzieleń grafitu [%]","Średnica sferoidów [μm]","Wielkość sferoidów","Nodularity [%]","Udział perlitu [%]","Udział ferrytu [%]","Rm [MPa] (as cast)","A5 [%]     (as cast)","Minimalna grubość ścianki [mm]","Temperatura austenityzacji [˚C]","Czas austenityzacji [min.]","Temperatura przemiany izotermicznej [˚C]","Czas przemiany izotermicznej [min.]","Rm [MPa]","R0,2 [MPa]","A5 [%]","Twardość Brinella [HB]","Twardość Rockwella [HRC]","Twardość Rockwella [HRA]","Twardość Rockwella [HRB]","Twardość Vickersa [HV]","Udarność Charpy [J]","Temperatura pomiaru udarności [˚C]","Udział austenitu %","Martensite volume fraction Xα'"
"262","20",3.72,2.6,0,0,0,0.16,0,0.54,0.2,0,0,0,0,0,215,10.5,23,"",NA,82.7,17.3,735.466200000001,7.94112000000001,NA,890,90,355,60,NA,NA,NA,375,NA,NA,NA,393,NA,NA,NA,NA
"263","20",3.72,2.6,0,0,0,0.16,0,0.54,0.2,0,0,0,0,0,215,10.5,23,"",NA,82.7,17.3,735.466200000001,7.94112000000001,NA,890,90,355,90,NA,NA,NA,381.23,NA,NA,NA,400,NA,NA,NA,NA
"264","20",3.72,2.6,0,0,0,0.16,0,0.54,0.2,0,0,0,0,0,215,10.5,23,"",NA,82.7,17.3,735.466200000001,7.94112000000001,NA,890,90,355,120,NA,NA,NA,383.54,NA,NA,NA,402,NA,NA,NA,NA
"265","20",3.72,2.6,0,0,0,0.16,0,0.54,0.2,0,0,0,0,0,215,10.5,23,"",NA,82.7,17.3,735.466200000001,7.94112000000001,NA,890,90,355,240,NA,NA,NA,392.38,NA,NA,NA,411,NA,NA,NA,NA
"266","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,300,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"267","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,300,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"268","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,300,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"269","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,240,NA,NA,NA,360,39,NA,NA,NA,NA,NA,NA,NA
"270","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,240,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"271","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,240,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"272","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,240,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"273","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,240,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"274","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,240,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"275","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,240,NA,NA,NA,375,41,NA,NA,NA,NA,NA,NA,NA
"276","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,240,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"277","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,240,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"278","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,240,NA,NA,NA,419,45,NA,NA,NA,NA,NA,NA,NA
"279","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,240,NA,NA,NA,419,45,NA,NA,NA,NA,NA,NA,NA
"280","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,240,NA,NA,NA,419,45,NA,NA,NA,NA,NA,NA,NA
"281","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,960,180,330,180,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"282","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,960,180,330,180,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"283","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,960,180,330,180,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"284","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,390,180,NA,NA,NA,264,28,NA,NA,NA,NA,NA,NA,NA
"285","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,390,180,NA,NA,NA,264,28,NA,NA,NA,NA,NA,NA,NA
"286","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,390,180,NA,NA,NA,264,28,NA,NA,NA,NA,NA,NA,NA
"287","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,60,330,180,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"288","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,300,330,180,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"289","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,180,NA,NA,NA,375,41,NA,NA,NA,NA,NA,NA,NA
"290","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,60,330,180,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"291","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,300,330,180,NA,NA,NA,360,39,NA,NA,NA,NA,NA,NA,NA
"292","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,180,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"293","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,60,330,180,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"294","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,300,330,180,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"295","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,180,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"296","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,270,180,NA,NA,NA,469,50,NA,NA,NA,NA,NA,NA,NA
"297","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,270,180,NA,NA,NA,486,51,NA,NA,NA,NA,NA,NA,NA
"298","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,270,180,NA,NA,NA,513,53,NA,NA,NA,NA,NA,NA,NA
"299","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,840,180,330,180,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"300","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,840,180,330,180,NA,NA,NA,375,41,NA,NA,NA,NA,NA,NA,NA
"301","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,840,180,330,180,NA,NA,NA,360,39,NA,NA,NA,NA,NA,NA,NA
"302","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,120,NA,NA,NA,373,40,NA,NA,NA,NA,NA,NA,NA
"303","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,120,NA,NA,NA,375,41,NA,NA,NA,NA,NA,NA,NA
"304","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,240,360,120,NA,NA,NA,375,41,NA,NA,NA,NA,NA,NA,NA
"305","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,120,NA,NA,NA,469,50,NA,NA,NA,NA,NA,NA,NA
"306","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,120,NA,NA,NA,486,51,NA,NA,NA,NA,NA,NA,NA
"307","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,930,120,300,120,NA,NA,NA,468,49,NA,NA,NA,NA,NA,NA,NA
"308","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,120,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"309","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,120,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"310","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,120,360,120,NA,NA,NA,402,43,NA,NA,NA,NA,NA,NA,NA
"311","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,120,NA,NA,NA,430,46,NA,NA,NA,NA,NA,NA,NA
"312","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,120,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"313","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,870,240,300,120,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"314","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,60,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"315","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,60,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"316","21",3.52,2.62,0,0,0.052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,688.7412,6.15197999999999,NA,900,180,330,60,NA,NA,NA,415,44,NA,NA,NA,NA,NA,NA,NA
"317","22",3.5,2.7,0.01,0.027,0.1,0.15,1,0.54,0.16,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,717.4806,5.90824,NA,850,120,380,60,868,604,7,303,NA,NA,NA,NA,NA,NA,NA,NA
"318","22",3.5,2.7,0.01,0.027,0.1,0.15,1,0.54,0.16,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,717.4806,5.90824,NA,850,120,380,60,863,608,8,296,NA,NA,NA,NA,NA,NA,NA,NA
"319","22",3.5,2.7,0.01,0.027,0.1,0.15,1,0.54,0.16,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,717.4806,5.90824,NA,850,120,380,60,832,602,7,297,NA,NA,NA,NA,NA,NA,NA,NA
"320","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,360,1544,1214,2,425,NA,NA,NA,NA,NA,NA,NA,NA
"321","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,360,1458,1235,2,388,NA,NA,NA,NA,NA,NA,NA,NA
"322","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,360,1488,1223,3,407,NA,NA,NA,NA,NA,NA,NA,NA
"323","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,240,1433,1170,2,427,NA,NA,NA,NA,NA,NA,NA,NA
"324","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,240,1328,1184,1,412,NA,NA,NA,NA,NA,NA,NA,NA
"325","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,240,1482,1161,1.5,447,NA,NA,NA,NA,NA,NA,NA,NA
"326","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,120,1476,828,2,420,NA,NA,NA,NA,NA,NA,NA,NA
"327","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,120,1362,902,2,427,NA,NA,NA,NA,NA,NA,NA,NA
"328","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,60,959,787,0,452,NA,NA,NA,NA,NA,NA,NA,NA
"329","22",3.37,2.32,0.008,0.03,0.039,0.2,1.49,0,0.13,0,0,0,0,0,100,NA,NA,"",NA,NA,NA,500.89216,5.63998000000001,10,900,240,245,60,976,818,1,452,NA,NA,NA,NA,NA,NA,NA,NA
"330","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,240,NA,NA,NA,308,33,NA,NA,NA,NA,NA,NA,NA
"331","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,240,NA,NA,NA,341,37,NA,NA,NA,NA,NA,NA,NA
"332","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,150,860,NA,1.8,290,31,NA,NA,NA,NA,NA,5,NA
"333","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,150,NA,NA,NA,341,37,NA,NA,NA,NA,NA,NA,NA
"334","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,120,890,NA,2.3,NA,NA,NA,NA,NA,NA,NA,5,NA
"335","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,90,NA,NA,2.9,271,29,NA,NA,NA,NA,NA,4,NA
"336","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
"338","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,60,NA,NA,NA,331,36,NA,NA,NA,NA,NA,NA,NA
"339","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,30,980,NA,NA,331,36,NA,NA,NA,NA,NA,30,NA
"340","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,30,NA,NA,NA,308,33,NA,NA,NA,NA,NA,NA,NA
"341","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,20,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,20,NA,NA,NA,341,37,NA,NA,NA,NA,NA,NA,NA
"343","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,10,910,NA,1.8,456,48,NA,NA,NA,NA,NA,NA,NA
"344","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,10,NA,NA,NA,388,42,NA,NA,NA,NA,NA,NA,NA
"345","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,400,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"346","23",3.8,2.7,0.006,0.052,0.07,0.55,0.52,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,740.112,7.32153999999997,12,900,NA,300,5,NA,NA,NA,468,49,NA,NA,NA,NA,NA,NA,NA
"347","24",3,2.5,0.01,0.027,0.058,0.16,0.58,0.75,0.11,0,0,0,0,0,126,NA,NA,"",NA,NA,NA,774.7442,4.89664,NA,900,120,375,90,998,760,11.7,NA,NA,NA,NA,NA,NA,NA,37,NA
"348","24",3.3,2.3,0.01,0.027,0.045,0.14,0.54,0.65,0.14,0,0,0,0,0,161,NA,NA,"",NA,NA,NA,772.417,4.68458,NA,900,120,375,90,988,733,12.4,NA,NA,NA,NA,NA,NA,NA,39,NA
"349","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,950,NA,360,NA,876,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,950,NA,330,NA,1050,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,950,NA,300,NA,1297,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,900,NA,360,NA,1050,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,900,NA,300,NA,1102,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,850,NA,360,NA,1137,874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,850,NA,330,NA,1164,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","25",3.52,2.62,0,0,0.0052,0.33,1.72,1.05,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,674.1018,8.53978,25,850,NA,300,NA,1184,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","27",3.46,2.48,0.01,0.02,0.043,0.39,0,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,751.995,6.38049999999999,NA,910,120,350,180,1060,NA,7.7,305,NA,NA,NA,NA,NA,NA,39.5,NA
"358","27",3.46,2.48,0.01,0.02,0.043,0.39,0,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,751.995,6.38049999999999,NA,910,120,320,180,1280,NA,6.5,340,NA,NA,NA,NA,NA,NA,34.5,NA
"359","27",3.46,2.48,0.01,0.02,0.043,0.39,0,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,751.995,6.38049999999999,NA,910,120,290,180,1460,NA,5,385,NA,NA,NA,NA,NA,NA,32.8,NA
"360","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,385,360,1030,676,9.8,297,32,NA,NA,NA,NA,NA,NA,NA
"361","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,370,360,1050,717,10.4,297,32,NA,NA,NA,NA,NA,NA,NA
"362","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,355,360,1080,779,8.6,297,32,NA,NA,NA,NA,NA,NA,NA
"363","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,345,360,1100,834,8.1,297,32,NA,NA,NA,NA,NA,NA,NA
"364","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,315,360,1140,951,7.2,332,36,NA,NA,NA,NA,NA,NA,NA
"365","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,290,360,1350,1020,5.8,362,39,NA,NA,NA,NA,NA,NA,NA
"366","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,260,360,1500,1150,4.2,404,43,NA,NA,NA,NA,NA,NA,NA
"367","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,230,360,1590,1220,2.6,437,46,NA,NA,NA,NA,NA,NA,NA
"368","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,385,240,1010,634,11.4,290,31,NA,NA,NA,NA,NA,NA,NA
"369","29",3.59,2.52,0.007,0.024,0.028,0.31,1.53,0.026,0.32,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,497.477679999999,9.08136,NA,900,120,370,240,1090,772,12.4,283,30,NA,NA,NA,NA,NA,NA,NA
